friend_pos_list,foe_pos_list,target_coor,label
"[[33.286283, 35.552157], [33.286093, 35.551517], [33.286004, 35.551623], [33.286581, 35.551905], [33.286646, 35.552284], [33.286446, 35.551899], [33.286555, 35.552101], [33.2862, 35.551367], [33.286258, 35.551753], [33.286608, 35.551866], [33.286434, 35.551985], [33.284979, 35.546014], [33.285691, 35.545284], [33.285554, 35.545266], [33.285164, 35.545186], [33.284915, 35.545925], [33.285055, 35.546121], [33.285105, 35.545172], [33.285259, 35.545505], [33.285032, 35.546024], [33.285614, 35.546027], [33.285748, 35.545897], [33.285528, 35.545261], [33.286026, 35.550021], [33.286275, 35.550448], [33.286416, 35.550205], [33.286087, 35.550461], [33.285609, 35.549893], [33.285644, 35.550553], [33.285915, 35.550035], [33.286996, 35.54526], [33.287279, 35.544905], [33.287306, 35.544943], [33.287633, 35.544693], [33.287468, 35.544997], [33.287908, 35.545285], [33.287287, 35.545051], [33.287958, 35.544719], [33.286981, 35.545317], [33.287116, 35.54448], [33.28741, 35.545429], [33.287234, 35.545002], [33.284696, 35.548908], [33.284796, 35.548641], [33.284757, 35.548777], [33.285251, 35.548734], [33.284893, 35.54944], [33.285526, 35.549024], [33.285643, 35.547294], [33.285057, 35.547161], [33.285087, 35.546613], [33.2855, 35.546989], [33.285251, 35.547217], [33.285588, 35.54656], [33.285839, 35.546857], [33.285847, 35.546328], [33.285226, 35.546656], [33.285211, 35.547284], [33.28532, 35.546547], [33.285417, 35.546549], [33.285884, 35.546947], [33.285771, 35.546702], [33.286006, 35.5469], [33.285783, 35.546647], [33.285299, 35.546108], [33.285756, 35.546535], [33.285333, 35.546062]]",[],"[33.290548, 35.553126]",friend
"[[33.286776, 35.552207], [33.285998, 35.551467], [33.28675, 35.55179], [33.286787, 35.551464], [33.286694, 35.551639], [33.286431, 35.55158], [33.286047, 35.552331], [33.285904, 35.551853], [33.28653, 35.551385], [33.286468, 35.551723], [33.285666, 35.545801], [33.285012, 35.54602], [33.285186, 35.545266], [33.285168, 35.545655], [33.285205, 35.546147], [33.285214, 35.545816], [33.285663, 35.545636], [33.285619, 35.545216], [33.285614, 35.54551], [33.284963, 35.54534], [33.285679, 35.545391], [33.285041, 35.545429], [33.286061, 35.550605], [33.285871, 35.550605], [33.285535, 35.549895], [33.286338, 35.550371], [33.286027, 35.549943], [33.285648, 35.549724], [33.285797, 35.549811], [33.285884, 35.549947], [33.286281, 35.549991], [33.285629, 35.550286], [33.28571, 35.550325], [33.286008, 35.550073], [33.287836, 35.545207], [33.287285, 35.544513], [33.287207, 35.544494], [33.287302, 35.545181], [33.287081, 35.545168], [33.287238, 35.545105], [33.287094, 35.54459], [33.287916, 35.544698], [33.287187, 35.544452], [33.287925, 35.54518], [33.285337, 35.549051], [33.285168, 35.549399], [33.28508, 35.549338], [33.285073, 35.549], [33.285417, 35.549236], [33.284978, 35.549346], [33.284966, 35.548706], [33.285621, 35.548734], [33.285147, 35.548705], [33.285135, 35.546587], [33.285741, 35.546945], [33.285887, 35.546652], [33.285797, 35.546561], [33.285157, 35.546649], [33.285263, 35.547036], [33.286002, 35.546287], [33.28601, 35.546856], [33.285229, 35.546682], [33.285382, 35.546879], [33.285277, 35.546257], [33.285332, 35.5468], [33.285603, 35.546456], [33.285828, 35.546104], [33.285203, 35.546256]]",[],"[33.283148, 35.559377]",friend
"[[33.28639, 35.55151], [33.286255, 35.551775], [33.286672, 35.551677], [33.286758, 35.55221], [33.286712, 35.551566], [33.286836, 35.552097], [33.286536, 35.552228], [33.286319, 35.5516], [33.286738, 35.552067], [33.286823, 35.55145], [33.284862, 35.545877], [33.285345, 35.5457], [33.285053, 35.545934], [33.285069, 35.54574], [33.285278, 35.54543], [33.285421, 35.545661], [33.285166, 35.545805], [33.28489, 35.545183], [33.285813, 35.550387], [33.286134, 35.549655], [33.286394, 35.549884], [33.285841, 35.5499], [33.286398, 35.549882], [33.285899, 35.550361], [33.28592, 35.54994], [33.285445, 35.54971], [33.285629, 35.550525], [33.286036, 35.550398], [33.286187, 35.550178], [33.287799, 35.545054], [33.287658, 35.545332], [33.287404, 35.544946], [33.287601, 35.544926], [33.286996, 35.545231], [33.287612, 35.544799], [33.287444, 35.544543], [33.287655, 35.545036], [33.287534, 35.545072], [33.287496, 35.545307], [33.287125, 35.54519], [33.285325, 35.549232], [33.285626, 35.54853], [33.285618, 35.549163], [33.285243, 35.548594], [33.284783, 35.549138], [33.285671, 35.548788], [33.284771, 35.548888], [33.284711, 35.548577], [33.285529, 35.549258], [33.28469, 35.548531], [33.285604, 35.547003], [33.285895, 35.547278], [33.284977, 35.546823], [33.285127, 35.547283], [33.285739, 35.547075], [33.285049, 35.547243], [33.285929, 35.546573], [33.285709, 35.546311], [33.285543, 35.546342], [33.285864, 35.546578], [33.286094, 35.546134], [33.285884, 35.546142], [33.285692, 35.546371], [33.285315, 35.546971], [33.285708, 35.546647], [33.285417, 35.546591]]",[],"[33.269214, 35.557649]",friend
"[[33.28673, 35.552028], [33.285911, 35.552082], [33.286481, 35.551507], [33.286313, 35.552161], [33.286229, 35.551702], [33.286621, 35.552], [33.286138, 35.551854], [33.285966, 35.551972], [33.285963, 35.551413], [33.284823, 35.545828], [33.284986, 35.546098], [33.285395, 35.54603], [33.284801, 35.545217], [33.285045, 35.545739], [33.28578, 35.545372], [33.285702, 35.545709], [33.285256, 35.545968], [33.286274, 35.550475], [33.285847, 35.550032], [33.28624, 35.550175], [33.285421, 35.549823], [33.286178, 35.550488], [33.285946, 35.550614], [33.285713, 35.550169], [33.286002, 35.550094], [33.28727, 35.545092], [33.287736, 35.545015], [33.286997, 35.544627], [33.287379, 35.54517], [33.287741, 35.544874], [33.287746, 35.544757], [33.287265, 35.544763], [33.287874, 35.54469], [33.287341, 35.544736], [33.287961, 35.544826], [33.285279, 35.548896], [33.285183, 35.549508], [33.28567, 35.549287], [33.285637, 35.549327], [33.285157, 35.549619], [33.285212, 35.549146], [33.285394, 35.549259], [33.285564, 35.549413], [33.286022, 35.548793], [33.28571, 35.54926], [33.28557, 35.549359], [33.285687, 35.546959], [33.285428, 35.546619], [33.285654, 35.54688], [33.285058, 35.546746], [33.285835, 35.546545], [33.285439, 35.546933], [33.285198, 35.546509], [33.285214, 35.546495], [33.285139, 35.546407], [33.285039, 35.54698], [33.285374, 35.546699], [33.285654, 35.546181], [33.286071, 35.546958], [33.285412, 35.546426], [33.285672, 35.546623], [33.28599, 35.546921], [33.285451, 35.546598], [33.285333, 35.547016], [33.286164, 35.546282]]",[],"[33.287984, 35.558963]",friend
"[[33.28668, 35.55185], [33.286762, 35.551667], [33.285923, 35.552285], [33.285889, 35.552122], [33.286562, 35.551449], [33.286154, 35.551557], [33.286618, 35.551671], [33.286281, 35.551997], [33.28614, 35.552327], [33.286043, 35.551855], [33.285962, 35.551453], [33.286367, 35.552126], [33.28486, 35.545839], [33.28482, 35.546079], [33.285071, 35.545198], [33.285688, 35.545986], [33.284879, 35.546116], [33.285716, 35.545873], [33.285181, 35.545301], [33.285368, 35.545584], [33.285446, 35.545592], [33.285007, 35.545468], [33.286399, 35.549899], [33.286404, 35.550058], [33.286416, 35.549773], [33.285838, 35.550229], [33.286073, 35.549707], [33.285613, 35.550586], [33.287717, 35.545278], [33.287596, 35.545339], [33.287095, 35.54446], [33.287662, 35.54542], [33.287711, 35.545259], [33.286973, 35.544793], [33.287788, 35.544762], [33.287638, 35.544593], [33.285642, 35.548668], [33.285454, 35.549422], [33.285271, 35.548951], [33.285523, 35.54909], [33.285548, 35.549162], [33.285482, 35.549051], [33.285522, 35.548961], [33.285844, 35.548582], [33.285986, 35.548868], [33.28539, 35.549076], [33.285178, 35.54688], [33.285133, 35.546336], [33.28497, 35.547053], [33.285868, 35.546527], [33.285163, 35.546447], [33.285483, 35.546796], [33.285231, 35.546544], [33.28513, 35.545938], [33.285609, 35.545799], [33.284872, 35.545863], [33.285112, 35.546031], [33.285479, 35.545896], [33.285653, 35.545561], [33.285463, 35.54593], [33.285281, 35.545746]]",[],"[33.261951, 35.55179]",friend
"[[33.286734, 35.55188], [33.286354, 35.551782], [33.286187, 35.552224], [33.286187, 35.551411], [33.286044, 35.551641], [33.286708, 35.55231], [33.286054, 35.552246], [33.285704, 35.545363], [33.284878, 35.545922], [33.285739, 35.54551], [33.285724, 35.545819], [33.285753, 35.545726], [33.285084, 35.545971], [33.28494, 35.545545], [33.284918, 35.545201], [33.285485, 35.545246], [33.285518, 35.545197], [33.285535, 35.549625], [33.286381, 35.549423], [33.285869, 35.550077], [33.286099, 35.549778], [33.285794, 35.550263], [33.285766, 35.549734], [33.285455, 35.549916], [33.285704, 35.549603], [33.285492, 35.549554], [33.287501, 35.544835], [33.287959, 35.545094], [33.286975, 35.545234], [33.287421, 35.544751], [33.287708, 35.544578], [33.287638, 35.54527], [33.287716, 35.544677], [33.287269, 35.544692], [33.287881, 35.544532], [33.287266, 35.544989], [33.287811, 35.544987], [33.285291, 35.549196], [33.285399, 35.548667], [33.285644, 35.549072], [33.285463, 35.548743], [33.285579, 35.54908], [33.28593, 35.549208], [33.285831, 35.548716], [33.285647, 35.549482], [33.285687, 35.549252], [33.285739, 35.549306], [33.285705, 35.546388], [33.285341, 35.546715], [33.285441, 35.546884], [33.285128, 35.546399], [33.284988, 35.546587], [33.285229, 35.546905], [33.285508, 35.547045], [33.285405, 35.546879], [33.285354, 35.546778], [33.285423, 35.547215], [33.285645, 35.547121], [33.285763, 35.5457], [33.285445, 35.545674], [33.284944, 35.545758], [33.285482, 35.545559], [33.285814, 35.545788], [33.285398, 35.545971], [33.285154, 35.545657], [33.285003, 35.54611], [33.285298, 35.54571], [33.28551, 35.545299], [33.285369, 35.545261], [33.285613, 35.546091]]",[],"[33.287865, 35.554341]",friend
"[[33.287048, 35.551418], [33.286957, 35.550899], [33.287161, 35.551386], [33.286932, 35.550657], [33.286651, 35.551389], [33.286418, 35.551506], [33.287003, 35.551313], [33.28677, 35.551592], [33.286678, 35.551278], [33.286453, 35.550719], [33.286597, 35.550943], [33.286439, 35.551565], [33.284854, 35.545518], [33.285757, 35.545963], [33.285079, 35.546104], [33.284954, 35.545846], [33.285516, 35.545971], [33.284942, 35.545693], [33.28583, 35.549707], [33.285887, 35.549798], [33.285553, 35.55001], [33.285936, 35.550051], [33.285561, 35.550137], [33.28591, 35.549403], [33.28614, 35.550276], [33.286941, 35.544599], [33.28697, 35.544629], [33.287337, 35.544321], [33.286709, 35.544131], [33.287595, 35.544247], [33.287098, 35.54465], [33.287384, 35.544281], [33.286775, 35.544967], [33.287016, 35.544149], [33.286745, 35.544252], [33.287188, 35.544708], [33.287583, 35.544969], [33.286542, 35.548457], [33.286394, 35.548188], [33.286329, 35.548303], [33.28625, 35.548219], [33.285865, 35.548075], [33.286291, 35.547861], [33.286169, 35.548412], [33.286343, 35.547858], [33.285641, 35.54878], [33.285629, 35.548608], [33.286043, 35.54816], [33.285267, 35.546454], [33.285851, 35.547197], [33.285298, 35.546749], [33.285199, 35.546524], [33.285598, 35.54718], [33.285419, 35.547259], [33.285584, 35.547018], [33.285476, 35.546854], [33.285094, 35.545568], [33.285736, 35.545858], [33.284993, 35.545688], [33.285146, 35.545678], [33.285662, 35.545656], [33.28527, 35.545816], [33.285361, 35.54536]]",[],"[33.272817, 35.547376]",friend
"[[33.286676, 35.551516], [33.286775, 35.551444], [33.286381, 35.550993], [33.287273, 35.551241], [33.287169, 35.551134], [33.286646, 35.551272], [33.286394, 35.550827], [33.286426, 35.551022], [33.287067, 35.550912], [33.286505, 35.551152], [33.286721, 35.550662], [33.285718, 35.545846], [33.285606, 35.545705], [33.284986, 35.545379], [33.284887, 35.545171], [33.28507, 35.546131], [33.285223, 35.545431], [33.285661, 35.545619], [33.285476, 35.545547], [33.28537, 35.545513], [33.285196, 35.545914], [33.285131, 35.545598], [33.284942, 35.546116], [33.286151, 35.550314], [33.285531, 35.55006], [33.285775, 35.549544], [33.28571, 35.549583], [33.286008, 35.54986], [33.286373, 35.549678], [33.285614, 35.549678], [33.285976, 35.55017], [33.287042, 35.544202], [33.286794, 35.54431], [33.287376, 35.544871], [33.286946, 35.544133], [33.287341, 35.544924], [33.286923, 35.544054], [33.286291, 35.548474], [33.286393, 35.548633], [33.286394, 35.54781], [33.286151, 35.548557], [33.285983, 35.547942], [33.286577, 35.547984], [33.285558, 35.546542], [33.285642, 35.546615], [33.285113, 35.54679], [33.285349, 35.547147], [33.285737, 35.547288], [33.285534, 35.546729], [33.285865, 35.546703], [33.285198, 35.546522], [33.28523, 35.546343], [33.285537, 35.544591], [33.285173, 35.544808], [33.285007, 35.544944], [33.285018, 35.544221], [33.284854, 35.544091], [33.285639, 35.544729], [33.285058, 35.54413], [33.285664, 35.544587], [33.28559, 35.544904], [33.285705, 35.544598]]",[],"[33.279314, 35.547488]",friend
"[[33.286425, 35.551163], [33.286939, 35.550726], [33.286362, 35.551386], [33.28652, 35.551288], [33.286349, 35.551313], [33.286646, 35.551514], [33.287213, 35.550946], [33.287215, 35.55152], [33.287143, 35.55137], [33.285268, 35.546135], [33.285739, 35.545298], [33.285334, 35.545512], [33.285429, 35.545506], [33.285278, 35.545374], [33.285733, 35.545237], [33.285761, 35.55025], [33.285498, 35.549857], [33.285474, 35.54956], [33.286206, 35.549771], [33.285683, 35.549907], [33.286169, 35.550089], [33.285561, 35.550257], [33.286214, 35.550198], [33.28597, 35.55026], [33.286278, 35.550211], [33.287953, 35.544054], [33.287902, 35.544179], [33.28782, 35.544027], [33.287728, 35.54357], [33.287266, 35.543552], [33.288054, 35.543786], [33.287744, 35.544008], [33.287306, 35.544399], [33.287565, 35.544307], [33.287517, 35.543991], [33.287181, 35.543812], [33.28804, 35.543794], [33.285696, 35.54825], [33.286186, 35.54818], [33.286448, 35.547954], [33.286056, 35.548365], [33.285939, 35.548266], [33.286432, 35.548678], [33.285953, 35.548756], [33.285798, 35.547155], [33.285432, 35.546406], [33.285541, 35.546821], [33.285885, 35.546951], [33.285254, 35.546604], [33.285672, 35.546729], [33.285138, 35.547204], [33.285204, 35.546755], [33.284947, 35.546494], [33.28505, 35.547283], [33.285634, 35.544516], [33.285228, 35.544394], [33.285262, 35.544512], [33.285145, 35.544387], [33.28565, 35.544376], [33.285091, 35.544764]]",[],"[33.288079, 35.543801]",foe
"[[33.286465, 35.551356], [33.287222, 35.55069], [33.286666, 35.551029], [33.286906, 35.550747], [33.286654, 35.550638], [33.287226, 35.550671], [33.2869, 35.551438], [33.287098, 35.551132], [33.285548, 35.54573], [33.284798, 35.545263], [33.284877, 35.545368], [33.285275, 35.545725], [33.284665, 35.545487], [33.284897, 35.545041], [33.285433, 35.545144], [33.284799, 35.545504], [33.284618, 35.545641], [33.285499, 35.545557], [33.285299, 35.545699], [33.285435, 35.549394], [33.286094, 35.548967], [33.285529, 35.549111], [33.286317, 35.549065], [33.286305, 35.549001], [33.285933, 35.54894], [33.28583, 35.549434], [33.286235, 35.549531], [33.285986, 35.549609], [33.285606, 35.549682], [33.286339, 35.54903], [33.287252, 35.544413], [33.287916, 35.543513], [33.287219, 35.544348], [33.288056, 35.544315], [33.288008, 35.543828], [33.287733, 35.544166], [33.287721, 35.543815], [33.287414, 35.544288], [33.287748, 35.543818], [33.28713, 35.543701], [33.287659, 35.543797], [33.28758, 35.543554], [33.285825, 35.5484], [33.286073, 35.548744], [33.286064, 35.54854], [33.285643, 35.547938], [33.285833, 35.548332], [33.285958, 35.548013], [33.285938, 35.545784], [33.286024, 35.54565], [33.28617, 35.546235], [33.285889, 35.546335], [33.28561, 35.546076], [33.2862, 35.546161], [33.286229, 35.545611], [33.28605, 35.54581], [33.286173, 35.546208], [33.285603, 35.545631], [33.285968, 35.546391], [33.285761, 35.546521], [33.285098, 35.544905], [33.284868, 35.544481], [33.285576, 35.544916], [33.285032, 35.544247], [33.284847, 35.544748], [33.285535, 35.544178], [33.284782, 35.544527], [33.28533, 35.544689], [33.285414, 35.544901], [33.28535, 35.54458], [33.285115, 35.544417]]",[],"[33.285569, 35.54872]",friend
"[[33.286936, 35.550781], [33.287224, 35.551176], [33.286859, 35.550841], [33.28669, 35.551118], [33.286808, 35.551461], [33.287121, 35.550909], [33.284834, 35.544866], [33.285196, 35.545071], [33.285357, 35.545101], [33.28466, 35.545457], [33.285145, 35.54534], [33.284788, 35.545485], [33.286176, 35.5491], [33.285656, 35.549697], [33.285835, 35.549781], [33.28565, 35.549558], [33.285585, 35.549619], [33.285904, 35.549367], [33.285437, 35.549307], [33.286311, 35.548912], [33.286393, 35.549177], [33.286044, 35.548923], [33.288009, 35.543673], [33.287932, 35.544237], [33.288014, 35.543808], [33.287405, 35.544143], [33.287431, 35.544283], [33.287409, 35.543927], [33.287453, 35.543578], [33.287406, 35.54369], [33.287681, 35.543887], [33.287555, 35.54384], [33.285877, 35.548352], [33.286497, 35.548583], [33.285619, 35.547839], [33.286095, 35.547826], [33.285632, 35.547795], [33.286191, 35.548396], [33.286568, 35.548077], [33.285844, 35.548385], [33.285767, 35.548002], [33.285827, 35.54865], [33.286044, 35.547949], [33.285617, 35.548581], [33.285918, 35.545805], [33.285331, 35.546533], [33.285448, 35.546304], [33.285493, 35.546081], [33.285795, 35.54575], [33.286228, 35.546283], [33.285617, 35.545862], [33.285991, 35.545801], [33.285919, 35.545847], [33.286074, 35.545709], [33.284956, 35.544937], [33.285574, 35.545037], [33.285477, 35.544495], [33.285689, 35.544402], [33.284772, 35.544307], [33.285308, 35.544265]]",[],"[33.262881, 35.552479]",friend
"[[33.286672, 35.550963], [33.286689, 35.551422], [33.287246, 35.550923], [33.286904, 35.550662], [33.286838, 35.551604], [33.287012, 35.551266], [33.286331, 35.551533], [33.286446, 35.551104], [33.286826, 35.551263], [33.287177, 35.551421], [33.284345, 35.545103], [33.285032, 35.544626], [33.285207, 35.544998], [33.28483, 35.544603], [33.284775, 35.545053], [33.284663, 35.544861], [33.286317, 35.549586], [33.286093, 35.549751], [33.285618, 35.549155], [33.285626, 35.549087], [33.285551, 35.549086], [33.285582, 35.549598], [33.287803, 35.54376], [33.287266, 35.543576], [33.287291, 35.543953], [33.287718, 35.543895], [33.288006, 35.543729], [33.287205, 35.544], [33.288016, 35.544116], [33.286068, 35.548093], [33.28627, 35.548532], [33.286137, 35.548489], [33.286159, 35.54863], [33.286335, 35.548528], [33.285618, 35.548687], [33.28572, 35.548214], [33.285849, 35.544877], [33.285966, 35.545619], [33.285661, 35.545155], [33.285098, 35.54576], [33.285625, 35.545197], [33.285749, 35.545455], [33.285135, 35.544163], [33.285137, 35.544141], [33.285708, 35.5443], [33.285344, 35.544361], [33.284974, 35.544178], [33.285493, 35.544494], [33.284856, 35.544683], [33.285061, 35.54483], [33.284922, 35.5441]]",[],"[33.265717, 35.546872]",foe
